index,status,in_inclination_deg,in_heading_deg,in_rocket_mass_kg,in_impulse_scale,in_burn_time_scale,in_drag_scale,in_drogue_cds_scale,in_main_cds_scale,in_drogue_lag_s,in_main_lag_s,in_wind_speed_ref_ms,in_wind_from_deg,in_wind_shear_exponent,apogee_agl_m,apogee_time_s,max_speed_ms,max_mach,rail_exit_speed_ms,static_margin_liftoff_cal,main_deploy_speed_ms,impact_x_m,impact_y_m,impact_speed_ms,flight_time_s,wall_time_s,error
119,ok,85.11800761350956,1.554227511477656,14.394838284776734,1.006194084941148,0.9881858132545908,1.0972093141881716,1.1175658227852916,1.0374843284895838,1.3812193870512728,1.3227757750088454,3.711419138050263,220.2397927997692,0.19188782349043731,3109.366970365698,24.83746773202188,278.6581637755319,0.8275215999357881,28.26940433175965,2.0587992931912225,17.44818905619833,1460.7377524270573,2320.593623178726,4.748987914450257,331.6162701482373,2.917762025000002,
120,ok,85.24595716027831,0.09815740370642613,14.447234422529025,1.0184353085762552,1.0116635642208256,1.049857146913067,0.9484634653688662,1.0704516975643856,1.7194548605924882,1.6034710743224796,3.4375202811153076,260.5715156919343,0.16412772976812431,3176.8660288232204,25.17262886709929,281.11224901912976,0.8360629637370451,28.076606709336072,2.0637882916369854,17.93314915214776,1703.9357669035787,902.1519066371353,4.6900332920362,325.40178930514094,2.816027781999992,
121,ok,84.97995571398688,359.2830830749132,14.329224812327919,1.0169169088324321,0.9888757759805105,1.0419248926055786,1.0292997390507197,0.9358924432821677,2.015770558937803,1.3693976271676616,3.8108616633712047,353.5596802733945,0.0913198036156566,3152.6824057828376,24.992702065703664,283.8346545886403,0.8457678680558475,28.48592470614202,2.05251408865171,16.733809024891304,140.5092726833161,-664.4391780401529,5.0037441234802555,320.8277367813656,2.876113097999905,
122,ok,85.44406057232814,356.9863916061988,14.33325990528164,0.9865680809996428,0.9909346100741029,0.8546687438252492,1.175647491001473,0.9526911172138526,1.3923271517224092,1.1071732306143374,1.1174910529785422,276.5593668072763,0.15152397040412743,3275.1946149817536,25.831755664013347,277.6508978462902,0.8246043562626001,27.977723184157828,2.0529018323383488,14.876887599954502,528.2879984151045,547.0849888817851,4.9651291175560806,340.9730203914096,3.256430659999978,
123,ok,84.76859173560412,358.27936665025607,14.273044744802341,1.0199130256122193,1.0162270089137246,0.9515910870530387,1.0276253292014172,0.9321376561105077,1.2665594106504108,1.798898595866365,4.669210799305075,208.41788220249782,0.14814663096355668,3350.077716741808,25.916851100965193,285.5498501506075,0.8482922407742852,28.1369723955331,2.0470989174253673,18.11416617449764,1036.9421670048982,2676.326304502265,4.988479765188681,332.32237065006933,2.748494550000032,
124,ok,85.16158244101163,359.9536750673328,14.48712791264698,1.0201503058551709,1.0146949467252318,0.9782502497249945,0.8849085997392766,1.2198661142287466,1.5998295585632047,1.0685244367355988,1.606406775642027,238.38278170977728,0.18349186596372946,3269.5629576041297,25.630836419263865,282.14045696194455,0.8377608502812026,28.000286009442313,2.0675690476651174,17.441723440645276,780.8722673617482,1139.123047596249,4.408900421593904,337.69731248605575,2.8035281750001104,
125,ok,83.95733457598332,0.13158512901502764,14.459024281788665,1.0009425999217174,1.0014420427652253,1.0159345063310377,1.0427039140705787,0.861890268439134,1.2970682856348645,1.0084924409952292,2.8793903252782043,288.9844521945987,0.0954417066808387,3105.5347693241847,24.95993798323043,277.00588920421495,0.8237258699965037,27.954817176469444,2.06490722615621,16.300434756054965,926.9009082215931,441.06411214728263,5.24064446924878,312.79309514933317,2.8194422569999915,
126,ok,85.2134404145929,1.0330228801139676,14.432712862754595,1.0249730691981924,0.9833891427050828,0.8664624357383319,1.021033568766846,1.0717628873205955,1.384444057519928,1.320062738913851,5.610796462013814,286.59738033907115,0.17777773950465964,3360.378896571693,25.986056982321436,287.3619960932974,0.8586816786520839,28.623960450572994,2.0624082568033884,20.098707023125176,3146.6731081828766,-287.97006236927257,4.657712483450243,343.27603347816006,3.211562178000122,
127,ok,85.46484705144351,0.8877173516235313,14.225986683670396,0.9781319239323407,1.0018820544451605,1.1177863430652353,1.1099406188925616,0.9920863951144528,1.4348132773321187,1.2972635274342854,4.743946027389252,272.5539539797984,0.17210986477472712,2954.0422380930977,24.253285848522697,271.86283306750306,0.8103307444221858,27.762987391962273,2.0425389447858056,18.202181288214422,2486.459066261587,427.69260518832357,4.820147720447004,319.9656084685651,2.9797839210000348,
128,ok,84.87438910121209,359.9265865320235,14.445394336078955,1.0080892136765383,1.0334375924568246,1.067885575327666,1.0506160003208085,1.1212334894380704,1.544330453094044,1.3055873393982689,5.056780789223106,223.4499365811966,0.13373443357204362,3128.621499823684,25.04164108741585,276.56649190359065,0.8221806334577676,27.59466146392223,2.0636135344626445,18.114415915690934,1544.9650124692641,2292.5158470265346,4.5750319366253605,334.20599230593245,2.8649930200001563,
