apogee,t_final,max_speed,x_impact,y_impact,inclination,heading
2484.4259432761264,154.12683123737753,220.44768225652973,-764.7840344364913,-319.6758025397107,84.10171274015009,247.31414816616217
2490.6349057855828,153.80640593512774,220.40114715693105,-729.2697850928964,-117.11676104795667,84.7461889751498,260.8750465362766
2497.3263350167285,153.9999947476025,220.36136057984805,-169.96399221142266,602.3400919189982,85.538688427832,344.2417963044719
2489.3719696670737,153.82639997799217,220.41277403953097,174.95536214648698,-737.4385615362053,84.60921969615515,166.65377137360736
2493.787196853575,153.8218315922075,220.37818777752724,543.7659594991611,421.6098969296557,85.10297235373395,52.21164387570495
2513.641698022326,155.48792966362697,220.24395871007087,40.71433898333279,107.4159815481192,89.06722175472082,20.758548768338947
2504.4884739868353,154.35298311340117,220.31048950961403,328.07762002742174,-340.27141179014455,86.60134505675425,136.046991850411
2491.7736162355736,154.32585990520232,220.38933660276234,-150.1958231971336,704.0019438378611,84.87744745524154,347.9564794568818
2478.9657160199167,153.79558310946612,220.48155897324165,-556.120320309392,708.7588406451915,83.58344896396365,321.88030673995684
2508.0925206482907,154.36739341312958,220.27977424531034,-304.3779483471864,-215.46196605747718,87.28823383794231,234.70412987834354
2490.5369422091817,153.75788567286793,220.40543134207104,661.9307502035177,330.7461195561226,84.73684804682948,63.45123208114411
2503.2999561798692,154.17197567228283,220.31581046099146,-491.2525939051581,-99.67036210819748,86.40416545821974,258.52697503853585
2480.7423895516936,154.1673189813494,220.47553358168258,-670.5413141899146,567.1003690664164,83.74644380318412,310.22131266229377
2490.872537248686,154.2140939969045,220.4030692933824,572.9290794994533,-459.40178904596144,84.77501308806157,128.72578188110367
2491.811689040309,153.80590449678596,220.39237004584606,-517.4030837539858,-500.63207140330775,84.87794796825901,225.94155668640028
2479.8141966095486,154.1022915385273,220.47604948152298,-882.1649884823945,-114.70018863300082,83.66416265409563,262.59156792142653
2494.6922715542983,153.99454026283118,220.3783775204409,271.7946681808486,614.5753488127633,85.21542736009945,23.857624343203952
2503.2775399205266,154.09301186459604,220.31878017923907,-486.7679576071063,122.95321998531665,86.39891947960402,284.1737457460117
2484.643258486967,153.92889212607557,220.44641619804082,798.9655931327417,-209.96182500176545,84.12248609264992,104.72579795932907
2489.0506127314757,153.96763102641162,220.41734397138364,-714.8915922644109,-265.89003724216275,84.57467781893872,249.59741743344176
2479.1158577420906,153.87960674050157,220.48610347538036,624.8053808103647,-646.8473021631033,83.59417790782497,135.99473725752298
2490.8090751895934,153.6161892414609,220.40127116988174,224.03059285800234,700.3723584836783,84.77014108145008,17.73868755755299
2489.903507788147,153.7917592811932,220.40636370260975,-728.6525551759397,176.848050367723,84.66708483168534,283.6401134036818
2489.3508154029028,154.102208029873,220.414657121472,-727.2459160480325,216.19014839892193,84.602997220779,286.55479073002897
2501.7781652238637,154.33880530982023,220.32803630128757,-417.15441226243297,336.0645922376203,86.16540434357499,308.85355304318125
2497.218245837023,153.9404698945913,220.35649013327688,611.3348834771048,-138.4763829452583,85.53183009123286,102.76491348967815
2496.1722553482637,153.95935557193164,220.36847370130832,579.3509159178368,-285.67807626128683,85.39792451044502,116.25043731062067
2493.8150533918597,153.85130898361345,220.38307140829576,-489.53882046270064,482.6739068892321,85.10717685473806,314.5945365629991
2477.8387845581387,154.26395335675255,220.49402718692346,811.2423362950296,421.6522223851853,83.48416084355429,62.5376590675133
2493.881955236075,153.87116359213263,220.38015730496645,-671.5795077547984,-139.77168521094524,85.11751565284537,258.2426529899169
2489.451893864803,154.16576454504587,220.41304182675128,473.2180061299435,-591.0372281126139,84.61372426726248,141.3185671237862
